Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude
The Spice Lab,"North Indian, Mughlai, Beverages, Biryani, Desserts",1000," Baani Square, Sector 50, Gurgaon",4.3,1015,13600,https://www.zomato.com/ncr/the-spice-lab-sector-50,"Near Khasra 85, Samaspur, Sector 50, Gurgaon",918527000000,28.42801198,77.06518047
Sandburg Shakes,"Burger, Sandwich, Continental, Fast Food, Beverages",750," Baani Square, Sector 50, Gurgaon",4.3,832,13500,https://www.zomato.com/ncr/sandburg-shakes-sector-50,"G-28, Baani Square, Sector 50, Gurgaon",911244000000,28.42543616,77.0575593
Culinaire,"Chinese, Thai",800," Greater Kailash 2 (GK2), New Delhi",4.3,1200,9864,https://www.zomato.com/ncr/culinaire-greater-kailash-gk-2-new-delhi,"Shop 2, Chandan Market, S Block, Greater Kailash (GK) 2, New Delhi",911142000000,28.53075636,77.24593285
London Grill Co.,"Burger, Wraps, Sandwich, Healthy Food, Fast Food, Continental, Beverages, American",500," Paschim Vihar, New Delhi",4.3,930,8934,https://www.zomato.com/ncr/london-grill-co-paschim-vihar-new-delhi,"36, Ground Floor, DDA Gol Market, Rohtak Road, Block A4, Paschim Vihar, New Delhi",911146000000,28.67685434,77.11139493
Stop My Starvation,"European, Sandwich, Desserts, Beverages",400," Malviya Nagar, New Delhi",4.3,512,8805,https://www.zomato.com/ncr/stop-my-starvation-malviya-nagar-new-delhi,"6, Corner Market, Near Hanuman Temple, Malviya Nagar, New Delhi",919972000000,28.53900609,77.21352674
Magadh & Awadh,"North Indian, Lucknowi, Mughlai, Awadhi",750," Sector 49, Gurgaon",4.3,555,4359,https://www.zomato.com/ncr/magadh-awadh-sector-49,"D31, 31A, Unitech Rodeo Drive, Sector 49, Gurgaon",918398000000,28.42007823,77.05183212
Brioche Dorée,"Cafe, Bakery, Continental, Italian, Beverages",500," Pandav Nagar, New Delhi",4.3,482,82,https://www.zomato.com/ncr/brioche-dorée-pandav-nagar-new-delhi,"Shop 09, Upper Ground & Ground Floor, Parsavnath Mall, Akshardham Metro Station, Pandav Nagar, New Delhi",919900000000,28.617441,77.279724
Zauk,"Mughlai, North Indian, Kebab, Rolls, Biryani",400," Ansal Plaza Mall, Knowledge Park, Greater Noida",4.3,1082,22700,https://www.zomato.com/ncr/zauk-knowledge-park,"AF-28, Ansal Plaza Mall, Pari Chowk, Knowledge Park, Noida",919811000000,28.46395836,77.50738822
Blackmail,"North Indian, Chinese, Mughlai, Italian",1600," Kamla Nagar, New Delhi",4.3,1300,0,https://www.zomato.com/ncr/blackmail-kamla-nagar-new-delhi,"2/11, 1st Floor, Roop Nagar, Kamla Nagar, New Delhi",919711000000,28.68203775,77.19900325
House of Nawabs,"North Indian, Mughlai",600," Yusuf Sarai, New Delhi",4.3,227,3291,https://www.zomato.com/ncr/house-of-nawabs-yusuf-sarai-new-delhi,"49, Yusuf Sarai Market, Near Green Park Metro Station, Yusuf Sarai, New Delhi",911146000000,28.5602557,77.20729496
Tangy House,"Chinese, North Indian, Continental",1900," Sushant Lok, Gurgaon",4.3,449,394,https://www.zomato.com/ncr/tangy-house-sushant-lok,"Shop 8 & 9, Bestech Chamber, Phase 1, Sushant Lok, Gurgaon",919355000000,28.46048028,77.07891539
Burgrill - Grilling Burgers For India,"Healthy Food, Fast Food, Burger, Beverages",500," Greater Kailash 2 (GK2), New Delhi",4.3,522,5552,https://www.zomato.com/ncr/burgrill-grilling-burgers-for-india-greater-kailash-gk-2-new-delhi,"Shop 1, E-578, Savitri Cinema Road, Greater Kailash 2 (GK 2), New Delhi",911143000000,28.54042015,77.24018421
L'Opéra Salon de Thé,"Cafe, Bakery, Desserts, Fast Food, French, Coffee, Tea",1700," Epicuria Food Mall, Nehru Place, New Delhi",4.3,347,1140,https://www.zomato.com/ncr/lopéra-salon-de-thé-1-nehru-place-new-delhi,"S 5, Epicuria Mall, Nehru Place Metro Station, Nehru Place, New Delhi",919600000000,28.55126844,77.25198258
Café Resto - Jaypee Siddharth,"European, Continental, North Indian, Desserts, Italian",3000," Jaypee Siddharth, Rajendra Place, New Delhi",4.3,998,18,https://www.zomato.com/ncr/café-resto-jaypee-siddharth-rajendra-place-new-delhi,"3, Jaypee Siddharth, Rajendra Place, New Delhi",911144000000,28.6427402,77.17537466
Poppins Hotal,"North Indian, Goan, South Indian",800," Cross Point Mall, DLF Phase 4, Gurgaon",4.3,268,95,https://www.zomato.com/ncr/poppins-hotal-dlf-phase-4,"105-107, 1st Floor, Cross Point Mall, DLF Phase 4, Gurgaon",917429000000,28.46826393,77.08309662
Wat-A-Burger - India Ka Burger,"Burger, Fast Food, Beverages",300," Sector 18, Noida",4.3,1276,16600,https://www.zomato.com/ncr/wat-a-burger-india-ka-burger-sector-18-noida,"G-28, Savitri Market, Sector 18, Noida",919311000000,28.56992709,77.32647456
Krispy Kreme,"Desserts, Beverages",300," Select Citywalk Mall, Saket, New Delhi",4.3,924,3433,https://www.zomato.com/ncr/krispy-kreme-saket-new-delhi,"Shop 13 B, 2nd Floor, Select City Walk Mall, Saket, New Delhi",919717000000,28.52870974,77.21966129
Morellos - (Mess)Merising Shakes,"Cafe, Beverages",900," Sector 57, Gurgaon",4.3,458,803,https://www.zomato.com/ncr/morellos-messmerising-shakes-sector-57,"353, Housing Board Colony, Opposite Lotus Valley School, Sector 57, Gurgaon",919822000000,28.41897,77.06922
Pizzeria By Crepe-fe,"Desserts, Fast Food, American, Beverages, Pizza, Ice Cream",700," Baani Square, Sector 50, Gurgaon",4.3,436,3824,https://www.zomato.com/ncr/pizzeria-by-crepe-fe-ardee-city,"Plot 102, D Block, Sector 52, Ardee City, Gurgaon",918468000000,28.4377836,77.0723426
Pita Pit,"Healthy Food, Fast Food, Salad, Beverages",500," Cyber Hub, DLF Cyber City, Gurgaon",4.3,1073,6565,https://www.zomato.com/ncr/pita-pit-dlf-cyber-city,"K3-B, Ground Floor, Cyber Hub, Near DLF Cyber City, Gurgaon",919310000000,28.49474579,77.08855089
Oriental Fusion,"Asian, Chinese, Thai",650," Baani Square, Sector 50, Gurgaon",4.3,715,8294,https://www.zomato.com/ncr/oriental-fusion-sector-50,"S 33, 2nd Floor, Block C, Baani Square, Sector 50, Gurgaon",911244000000,28.42540049,77.05756668
Milestone,"North Indian, Mughlai, Biryani, Rolls, Momos",600," Sector 25, Noida",4.3,781,7236,https://www.zomato.com/milestone,"Sector 25, Noida",919811000000,28.5861442,77.34103527
Bakerz Lodge,"Bakery, Desserts, Fast Food",500," Punjabi Bagh, New Delhi",4.3,341,2330,https://www.zomato.com/ncr/bakerz-lodge-punjabi-bagh-new-delhi,"19, NWA, Club Road, Punjabi Bagh, New Delhi",917838000000,28.66669975,77.12194137
Gabbars,"Mughlai, North Indian, Fast Food",350," Vasant Kunj, New Delhi",4.3,382,3589,https://www.zomato.com/ncr/gabbars-vasant-kunj-new-delhi,"Shop 8, Sector C, PKT 9, LSC Market, Vasant Kunj, New Delhi",918369000000,28.538499,77.142514
Bowl King,"North Indian, South Indian, Chinese",300," Sector 23, Dwarka, New Delhi",4.3,320,12,https://www.zomato.com/ncr/bowl-king-sector-23-dwarka-new-delhi,"24, Block A, Pochanpur Colony, Sector 23, Dwarka, New Delhi",919959000000,28.5637511,77.04954855
Namaste Bharat Restaurant,"North Indian, Chinese",600," Sector 135, Noida",4.3,342,172,https://www.zomato.com/ncr/namaste-bharat-restaurant-sector-135-noida,"Shop 83/84, Plot 22, Assotech Business Cresterra, Sector 135, Noida",917989000000,28.49557762,77.40196668
Bharat Bhojnalaya,North Indian,300," NIT, Faridabad",4.3,444,15500,https://www.zomato.com/ncr/bharat-bhojnalaya-nit-faridabad,"Shop 181/182, Tikona Park, NIT, Faridabad",919711000000,28.38287748,77.29673591
One8 Commune,"Finger Food, Continental, North Indian, Asian, Beverages",2500," Aerocity, New Delhi",4.2,806,31,https://www.zomato.com/ncr/one8-commune-aerocity-new-delhi,"8, World Mark 2, IGI Airport, Aerocity, New Delhi",+91 8068974333,28.551537,77.122704
Mia Bella - Romantic Kitchen & Bar,"Asian, Italian",1500," Hauz Khas Village, New Delhi",4.2,2346,35,https://www.zomato.com/ncr/mia-bella-romantic-kitchen-bar-hauz-khas-village-new-delhi,"50 E, Hauz Khas Village, New Delhi",918448000000,28.55353226,77.1941974
TEO - Lounge & Bar,"North Indian, Chinese, Italian, Mughlai, Beverages",2200," Punjabi Bagh, New Delhi",4.2,422,0,https://www.zomato.com/ncr/teo-lounge-bar-punjabi-bagh-new-delhi,"37, 2nd & 3rd Floor, North West Avenue, Club Road, Punjabi Bagh, New Delhi",+91 8068971497,28.66681095,77.12390777
Romeo Lane,"North Indian, Continental, Italian, Asian",1900," Civil Lines, New Delhi",4.2,915,28,https://www.zomato.com/ncr/romeo-lane-civil-lines-new-delhi,"13, 2nd Floor, Alipur Road, Civil Lines, New Delhi",917065000000,28.67654519,77.22519234
Under The Neem,"Continental, Cafe, North Indian, Italian, Desserts, Beverages",2100," Sector 83, Gurgaon",4.2,299,0,https://www.zomato.com/ncr/under-the-neem-sector-83,"Karma Lakelands, NH 8, Sector 80, Near Sector 83, Gurgaon",919625000000,28.36770329,76.96458422
Big Pitcher,"Continental, Modern Indian, Oriental, Mediterranean, Beverages, Mexican, Lebanese",1600," Sector 29, Gurgaon",4.2,231,1,https://www.zomato.com/ncr/big-pitcher-sector-29,"2nd Floor, Trilium Avenue-MLCP, Near Huda City Metro Station, Sector 29, Gurgaon",+91 8068974691,28.46163572,77.06749119
Distillery - Craft Beer & Cocktails,"Bar Food, North Indian, Pizza, Biryani, Chinese, European, Desserts",1600," Sector 29, Gurgaon",4.2,395,0,https://www.zomato.com/ncr/distillery-craft-beer-cocktails-sector-29,"Plot 16 & 17, Sector 29, Gurgaon",919774000000,28.47008125,77.06302933
Breath Fine Lounge And Bar,"Fast Food, Chinese, Continental, North Indian, Bar Food, Desserts",2000," Punjabi Bagh, New Delhi",4.2,567,0,https://www.zomato.com/ncr/breath-fine-lounge-and-bar-1-punjabi-bagh-new-delhi,"3C, 3rd Floor, Nwa, Club Road, Punjabi Bagh, New Delhi",920000000000,28.66623465,77.12653935
Antidot Waterbar Cafe,"Continental, North Indian, Asian, Pizza, Beverages",1800," Safdarjung, New Delhi",4.2,1259,2,https://www.zomato.com/ncr/antidot-waterbar-cafe-safdarjung-new-delhi,"B-6/2, 2nd Floor, Opposite Deer Park, Safdarjung, New Delhi",918091000000,28.55919734,77.19574202
Soi 7 Pub & Brewery,"Chinese, Thai, Japanese, Asian, Pizza, Beverages",2300," Cyber Hub, DLF Cyber City, Gurgaon",4.2,4998,0,https://www.zomato.com/ncr/soi-7-pub-brewery-dlf-cyber-city,"205-208, 209-A, Cyber Hub, DLF Cyber City, Gurgaon",918130000000,28.49541202,77.08866119
Warehouse Cafe,"North Indian, Italian, Asian, Mughlai, Beverages",2100," Connaught Place, New Delhi",4.2,10100,10,https://www.zomato.com/ncr/warehouse-cafe-connaught-place-new-delhi,"D 19/20, D Block, Inner Circle, Near Rajiv Chowk Metro Station Gate 3, Connaught Place, New Delhi",920000000000,28.63375704,77.2210148
Firangi Island,"North Indian, Chinese, Continental, Italian, Momos, Beverages, Mughlai",1400," Kirti Nagar, New Delhi",4.2,540,406,https://www.zomato.com/ncr/firangi-island-kirti-nagar-new-delhi,"62, Ground Floor, Rama Road, Kirti Nagar, New Delhi",918588000000,28.65740488,77.15205442
Thai High,Thai,2200," Mehrauli, New Delhi",4.2,920,85,https://www.zomato.com/ncr/thai-high-mehrauli-new-delhi,"1091/1, Ambawatta Complex, Kalka Das Marg, Mehrauli, New Delhi",+91 8068974633,28.52214365,77.18162689
Tippling Street,"North Indian, Italian, Continental, Chinese",1600," Rajouri Garden, New Delhi",4.2,1658,81,https://www.zomato.com/ncr/tippling-street-rajouri-garden-new-delhi,"A-12, Vishal Enclave, Opposite Metro Pillar 408, Rajouri Garden, New Delhi",+91 8068974689,28.64815126,77.12009367
SkyHouse,"North Indian, Chinese, Mughlai, Continental, Healthy Food",2400," Logix City Centre, Sector 32, Noida, Noida",4.2,1385,16,https://www.zomato.com/ncr/skyhouse-sector-34-noida,"5th Floor, Logix City Centre Mall, Sector 32, Near Sector 34, Noida",917429000000,28.57420862,77.35341467
Public Affair,"European, Italian, Mexican, Thai, Beverages, Asian",2100," Khan Market, New Delhi",4.2,785,19,https://www.zomato.com/ncr/public-affair-khan-market-new-delhi,"67-68, 1st & 2nd Floor, Middle Lane, Khan Market, New Delhi",911143000000,28.59968569,77.22636145
The Marketplace,"North Indian, Street Food, Fast Food, Chinese, Desserts, Beverages",1300," Kirti Nagar, New Delhi",4.2,1560,1,https://www.zomato.com/ncr/the-marketplace-kirti-nagar-new-delhi,"A 7/8, Kailash Park, Near Metro Pillar 326, Kirti Nagar, New Delhi",919320000000,28.65638736,77.14031752
Ladera,"Continental, Mediterranean, European, Italian",3800," Sector 29, Gurgaon",4.2,301,0,https://www.zomato.com/ncr/ladera-sector-29,"Clarens Hotel, Plot 363, Sector 29, Gurgaon",918448000000,28.46188803,77.06712104
The Beer Cafe - BIGGIE,"Finger Food, Continental, Italian, Pizza, North Indian, Beverages",1500," Connaught Place, New Delhi",4.2,1732,15,https://www.zomato.com/ncr/the-beer-cafe-biggie-connaught-place-new-delhi,"D-2, Inner Circle, Connaught Place, New Delhi",911142000000,28.63384709,77.22075261
Connaught Club House,"Mexican, Asian, Italian, Beverages",2100," Janpath, New Delhi",4.2,301,2,https://www.zomato.com/ncr/connaught-club-house-janpath-new-delhi,"54, Tolstoy Lane, Janpath, New Delhi",919999000000,28.62718132,77.22062454
Sixth Empirica,"North Indian, Italian, Continental",1500," Punjabi Bagh, New Delhi",4.2,2095,0,https://www.zomato.com/ncr/sixth-empirica-punjabi-bagh-new-delhi,"2nd - 3rd Floor, Building 6, NWA, Punjabi Bagh Club Road, Near Punjabi Bagh, New Delhi",011 66992579,28.66660385,77.12308902
Summer House Cafe,"Finger Food, Continental, Chinese, Fast Food, Beverages",1900," Hauz Khas, New Delhi",4.2,4765,0,https://www.zomato.com/ncr/summer-house-cafe-hauz-khas-new-delhi,"1st Floor, DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi",919810000000,28.55240728,77.20378865
Aqua - The Park,"Continental, Italian, Mediterranean, Beverages",4500," The Park, Connaught Place, New Delhi",4.2,979,0,https://www.zomato.com/ncr/aqua-the-park-connaught-place-new-delhi,"15, Parliament Street, Connaught Place, New Delhi",911124000000,28.62886495,77.21630786
Backbenchers HQ By Cafetières,"Italian, North Indian, Modern Indian, Chinese, Beverages",1000," Sector 16, Faridabad",4.2,493,137,https://www.zomato.com/ncr/backbenchers-hq-by-cafetières-sector-16-faridabad,"SCO 18, 1st Floor, Near Huda Market, Sector 16, Faridabad",+91 8068974637,28.40950959,77.32001647
Amrik Sukhdev,"North Indian, Chinese, South Indian, Street Food",400," Murthal, New Delhi",4.2,1994,0,https://www.zomato.com/ncr/amrik-sukhdev-murthal-new-delhi,"52, 250 KM Stone, G.T Road, Murthal, Haryana",918608000000,29.058679,77.063726
Made In Punjab,"North Indian, Mughlai",1700," Cyber Hub, DLF Cyber City, Gurgaon",4.2,2593,83,https://www.zomato.com/ncr/made-in-punjab-dlf-cyber-city,"6-7, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",911245000000,28.49498535,77.08877251
Imperfecto Ruin Pub,"Finger Food, Fast Food, North Indian, Asian, Italian, Beverages",2500," Logix City Centre, Sector 32, Noida, Noida",4.2,2585,1,https://www.zomato.com/ncr/imperfecto-ruin-pub-sector-34-noida,"Logix City Center Mall, Sector 32, Near Sector 34, Noida",919999000000,28.574391,77.354226
Xpose Lounge,"North Indian, Chinese, Continental, Beverages",2000," Netaji Subhash Place, New Delhi",4.2,847,116,https://www.zomato.com/ncr/xpose-lounge-netaji-subhash-place-new-delhi,"200 B, Netaji Subhash Place, New Delhi",919626000000,28.69099706,77.15221278
Rose Cafe,"Coffee, Cafe, Continental, Mediterranean, Fast Food, Italian, Desserts, Beverages",1400," Lado Sarai, New Delhi",4.2,3318,46,https://www.zomato.com/ncr/rose-cafe-lado-sarai-new-delhi,"264, Ground Floor, Westend Marg, Saidullajab, Lado Sarai, New Delhi",919810000000,28.517999,77.198256
OLLY - Olive's All Day Cafe & Bar,"Italian, Pizza, Mediterranean, European, Beverages, Desserts",2000," Cyber Hub, DLF Cyber City, Gurgaon",4.2,724,663,https://www.zomato.com/ncr/olly-olives-all-day-cafe-bar-dlf-cyber-city,"Shop 101, 1st Floor, Cyber Hub, DLF Cyber City, Gurgaon",918131000000,28.49458608,77.08833162
Te Amo,"Continental, North Indian, Mughlai, Finger Food, Beverages",1700," Ansal Plaza Mall, Khel Gaon Marg, New Delhi",4.2,337,7,https://www.zomato.com/ncr/te-amo-1-khel-gaon-marg-new-delhi,"BG 8, Ansal Plaza Mall, B Block, August Kranti Marg, Khel Gaon Marg, New Delhi",911140000000,28.56266009,77.22475011
Civil Lines Wala,North Indian,350," Sector 15, Gurgaon",4.2,631,32,https://www.zomato.com/ncr/civil-lines-wala-sector-15,"K 125, Old Judiciary Complex, Opposite Bank Of Baroda, Sector 15, Gurgaon",919910000000,28.45780976,77.03449097
Om Sweets & Snacks,"North Indian, South Indian, Fast Food, Mithai, Bakery, Chinese, Street Food, Beverages",400," Jail Road, New Delhi",4.2,2159,66500,https://www.zomato.com/ncr/om-sweets-snacks-jail-road-new-delhi,"GL-23, Hari Nagar, Jail Road, New Delhi",911146000000,28.62780286,77.10032947
Raasta,"Italian, Fast Food, Pizza, Chinese, North Indian, Desserts",2500," Green Park, New Delhi",4.2,3483,31,https://www.zomato.com/ncr/raasta-1-green-park-new-delhi,"A-2/A, Floor 2, Aurobindo Marg, Green Park, New Delhi",911149000000,28.55614883,77.20599342
The Terrace,"Chinese, North Indian, Mughlai",1000," Supertech Shopprix Mall, Vaishali, Ghaziabad",4.2,414,114,https://www.zomato.com/ncr/the-terrace-vaishali-ghaziabad,"5th Floor, Supertech Shopprix Mall, Vaishali, Ghaziabad",919910000000,28.64282641,77.34092496
Lazeez Affaire,"North Indian, Mughlai",2600," Chanakyapuri, New Delhi",4.2,1778,373,https://www.zomato.com/ncr/lazeez-affaire-chanakyapuri-new-delhi,"6/48, Malcha Marg Market, Chanakyapuri, New Delhi",919899000000,28.60218984,77.18603846
Mama's Buoi,"North Indian, Continental, Italian, Chinese, Fast Food, Beverages",1000," Hudson Lane, New Delhi",4.2,2927,0,https://www.zomato.com/ncr/mamas-buoi-delhi-university-gtb-nagar,"2624, 1st Floor, 2nd Floor & 3rd Floor, Hudson Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",917065000000,28.69302376,77.20535237
Social Street Cafe,"Chinese, Fast Food, Pasta, Pizza, Burger, Desserts, Beverages",700," Champa Gali, Saket, New Delhi",4.2,853,196,https://www.zomato.com/ncr/social-street-cafe-saket-new-delhi,"Khasra 258, Champa Gali, Lane 3, Westend Marg, Saidulajab, Saket, New Delhi",918701000000,28.51758132,77.19952293
The Luggage Room Kitchen & Bar,"Italian, Chinese, Continental, Beverages",1300," Connaught Place, New Delhi",4.2,1999,0,https://www.zomato.com/TheLuggageRoom,"M-39, Outer Circle, Connaught Place, New Delhi",918820000000,28.6331217,77.22281422
Radio Station,"Italian, Continental, Chinese, Finger Food, North Indian",1700," Kailash Colony, New Delhi",4.2,866,0,https://www.zomato.com/ncr/radio-station-kailash-colony-new-delhi,"HS-6, Kailash Colony Market, Kailash Colony, New Delhi",919872000000,28.55272681,77.24199571
Café High 5,"Bar Food, North Indian, Chinese, Fast Food, Beverages",1600," Connaught Place, New Delhi",4.2,349,4,https://www.zomato.com/ncr/café-high-5-connaught-place-new-delhi,"G 68, 1st Floor, Outer Circle, Connaught Place, New Delhi",918851000000,28.63219533,77.21642654
Band Baaja Baaraat,"North Indian, Chinese, Kebab",900," Rajouri Garden, New Delhi",4.2,1761,4126,https://www.zomato.com/ncr/band-baaja-baaraat-rajouri-garden-new-delhi,"A 6, Ground Floor, Vishal Enclave, Rajouri Garden, New Delhi",918811000000,28.6478126,77.11936478
Pikkle,"North Indian, Continental, Asian, Sushi",1800," Rajinder Nagar, New Delhi",4.2,850,7,https://www.zomato.com/ncr/pikkle-rajinder-nagar-new-delhi,"25B, 1st Floor, Pusa Road, Opposite Metro Pillar 117, Rajinder Nagar, New Delhi",919900000000,28.64309712,77.18571994
Anglow,"Modern Indian, Finger Food, Continental, Beverages",2000," Khan Market, New Delhi",4.2,791,0,https://www.zomato.com/ncr/anglow-khan-market-new-delhi,"57, Khan Market, New Delhi",917065000000,28.60027913,77.22719025
The Laalten,"North Indian, Chinese, Continental, Mexican",1600," Kamla Nagar, New Delhi",4.2,516,259,https://www.zomato.com/ncr/the-laalten-kamla-nagar-new-delhi,"2/11, 3rd & 4th Floor, Roop Nagar, Near Kamla Nagar, New Delhi",919811000000,28.68205245,77.19907533
